Serial Number:20472264 --

"Date Time, GMT -0600","Temp, (*F)","Intensity, ( lum/ft2)","Button Down","Button Up","Host Connect","EOF"
2018-12-14 03:39:41,38.87,0, , , , 
2018-12-14 03:49:41,38.87,0, , , , 
2018-12-14 03:59:41,38.94,0, , , , 
2018-12-14 04:09:41,38.87,0, , , , 
2018-12-14 04:19:41,38.87,0, , , , 
2018-12-14 04:29:41,38.94,0, , , , 
2018-12-14 04:39:41,38.87,0, , , , 
2018-12-14 04:49:41,38.94,0, , , , 
2018-12-14 04:59:41,38.79,0, , , , 
2018-12-14 05:09:41,38.87,0, , , , 
2018-12-14 05:19:41,38.87,0, , , , 
2018-12-14 05:29:41,38.87,0, , , , 
2018-12-14 05:39:41,38.87,0, , , , 
2018-12-14 05:49:41,38.87,0, , , , 
2018-12-14 05:59:41,38.87,0, , , , 
2018-12-14 06:09:41,38.87,0, , , , 
2018-12-14 06:19:41,38.87,0, , , , 
2018-12-14 06:29:41,38.87,0, , , , 
2018-12-14 06:39:41,38.94,0, , , , 
2018-12-14 06:49:41,39.02,0, , , , 
2018-12-14 06:59:41,38.94,0, , , , 
2018-12-14 07:09:41,38.79,0, , , , 
2018-12-14 07:19:41,38.87,0, , , , 
2018-12-14 07:29:41,38.79,0, , , , 
2018-12-14 07:39:41,38.87,0, , , , 
2018-12-14 07:49:41,38.79,0, , , , 
2018-12-14 07:59:41,38.87,0, , , , 
2018-12-14 08:09:41,38.87,1, , , , 
2018-12-14 08:19:41,38.79,1, , , , 
2018-12-14 08:29:41,38.87,1, , , , 
2018-12-14 08:39:41,38.94,1, , , , 
2018-12-14 08:49:41,38.87,1, , , , 
2018-12-14 08:59:41,38.79,2, , , , 
2018-12-14 09:09:41,38.87,1, , , , 
2018-12-14 09:19:41,38.79,2, , , , 
2018-12-14 09:29:41,38.87,3, , , , 
2018-12-14 09:39:41,38.87,3, , , , 
2018-12-14 09:49:41,38.87,3, , , , 
2018-12-14 09:59:41,38.79,3, , , , 
2018-12-14 10:09:41,38.87,3, , , , 
2018-12-14 10:19:41,38.79,3, , , , 
2018-12-14 10:29:41,38.87,3, , , , 
2018-12-14 10:39:41,38.87,4, , , , 
2018-12-14 10:49:41,38.71,4, , , , 
2018-12-14 10:59:41,38.79,4, , , , 
2018-12-14 11:09:41,38.79,4, , , , 
2018-12-14 11:19:41,38.79,4, , , , 
2018-12-14 11:29:41,38.79,4, , , , 
2018-12-14 11:39:41,38.87,4, , , , 
2018-12-14 11:49:41,38.79,4, , , , 
2018-12-14 11:59:41,38.79,4, , , , 
2018-12-14 12:09:41,38.87,4, , , , 
