            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,        Sensor,          Gain
1544643180,           2018-12-12 19:33:00,           2018-12-12 13:33:00,3.08,3.696,94.64175,10
1544643780,           2018-12-12 19:43:00,           2018-12-12 13:43:00,3.09,3.696,93.96649,10
1544644380,           2018-12-12 19:53:00,           2018-12-12 13:53:00,3.08,3.686,99.73398,10
1544644980,           2018-12-12 20:03:00,           2018-12-12 14:03:00,3.08,3.686,94.18586,10
1544645580,           2018-12-12 20:13:00,           2018-12-12 14:13:00,3.08,3.654,94.29623,10
1544646180,           2018-12-12 20:23:00,           2018-12-12 14:23:00,3.08,3.675,96.36178,10
1544646780,           2018-12-12 20:33:00,           2018-12-12 14:33:00,3.08,3.633,93.5579,10
1544647380,           2018-12-12 20:43:00,           2018-12-12 14:43:00,3.08,3.644,94.26744,10
1544647980,           2018-12-12 20:53:00,           2018-12-12 14:53:00,3.08,3.633,96.31996,10
1544648580,           2018-12-12 21:03:00,           2018-12-12 15:03:00,3.08,3.675,94.23248,10
1544649180,           2018-12-12 21:13:00,           2018-12-12 15:13:00,3.08,3.675,95.22378,10
1544649780,           2018-12-12 21:23:00,           2018-12-12 15:23:00,3.08,3.707,93.30973,10
1544650380,           2018-12-12 21:33:00,           2018-12-12 15:33:00,3.08,3.654,96.66342,10
1544650980,           2018-12-12 21:43:00,           2018-12-12 15:43:00,3.08,3.675,93.47563,10
1544651580,           2018-12-12 21:53:00,           2018-12-12 15:53:00,3.08,3.675,95.45206,10
1544652180,           2018-12-12 22:03:00,           2018-12-12 16:03:00,3.08,3.623,94.10908,10
1544652780,           2018-12-12 22:13:00,           2018-12-12 16:13:00,3.08,3.654,94.40112,10
1544653380,           2018-12-12 22:23:00,           2018-12-12 16:23:00,3.08,3.686,93.58669,10
1544653980,           2018-12-12 22:33:00,           2018-12-12 16:33:00,3.08,3.623,94.43197,10
1544654580,           2018-12-12 22:43:00,           2018-12-12 16:43:00,3.08,3.633,96.60104,10
1544655180,           2018-12-12 22:53:00,           2018-12-12 16:53:00,3.08,3.675,92.42264,10
1544655780,           2018-12-12 23:03:00,           2018-12-12 17:03:00,3.08,3.665,94.9948,10
1544656380,           2018-12-12 23:13:00,           2018-12-12 17:13:00,3.08,3.623,93.98705,10
1544656980,           2018-12-12 23:23:00,           2018-12-12 17:23:00,3.08,3.665,93.39954,10
1544657580,           2018-12-12 23:33:00,           2018-12-12 17:33:00,3.08,3.675,95.51102,10
1544658180,           2018-12-12 23:43:00,           2018-12-12 17:43:00,3.08,3.665,94.58485,10
1544658780,           2018-12-12 23:53:00,           2018-12-12 17:53:00,3.08,3.686,93.97334,10
1544659380,           2018-12-13 00:03:00,           2018-12-12 18:03:00,3.08,3.665,94.98658,10
1544659980,           2018-12-13 00:13:00,           2018-12-12 18:13:00,3.08,3.633,95.0517,10
1544660580,           2018-12-13 00:23:00,           2018-12-12 18:23:00,3.07,3.654,93.4297,10
1544661180,           2018-12-13 00:33:00,           2018-12-12 18:33:00,3.08,3.675,97.84804,10
1544661780,           2018-12-13 00:43:00,           2018-12-12 18:43:00,3.08,3.602,95.3602,10
1544662380,           2018-12-13 00:53:00,           2018-12-12 18:53:00,3.08,3.623,97.14742,10
1544662980,           2018-12-13 01:03:00,           2018-12-12 19:03:00,3.08,3.633,95.71051,10
1544663580,           2018-12-13 01:13:00,           2018-12-12 19:13:00,3.08,3.623,95.39516,10
1544664180,           2018-12-13 01:23:00,           2018-12-12 19:23:00,3.08,3.633,95.16756,10
1544664780,           2018-12-13 01:33:00,           2018-12-12 19:33:00,3.08,3.654,95.29439,10
1544665380,           2018-12-13 01:43:00,           2018-12-12 19:43:00,3.08,3.665,93.72792,10
1544665980,           2018-12-13 01:53:00,           2018-12-12 19:53:00,3.08,3.633,93.38857,10
1544666580,           2018-12-13 02:03:00,           2018-12-12 20:03:00,3.08,3.633,96.77722,10
1544667180,           2018-12-13 02:13:00,           2018-12-12 20:13:00,3.08,3.633,93.88902,10
1544667780,           2018-12-13 02:23:00,           2018-12-12 20:23:00,3.08,3.675,93.31316,10
1544668380,           2018-12-13 02:33:00,           2018-12-12 20:33:00,3.08,3.623,94.30994,10
1544668980,           2018-12-13 02:43:00,           2018-12-12 20:43:00,3.08,3.633,96.3467,10
1544669580,           2018-12-13 02:53:00,           2018-12-12 20:53:00,3.08,3.654,96.95958,10
1544670180,           2018-12-13 03:03:00,           2018-12-12 21:03:00,3.08,3.675,97.85421,10
1544670780,           2018-12-13 03:13:00,           2018-12-12 21:13:00,3.08,3.654,93.27957,10
1544671380,           2018-12-13 03:23:00,           2018-12-12 21:23:00,3.08,3.686,95.83871,10
1544671980,           2018-12-13 03:33:00,           2018-12-12 21:33:00,3.07,3.665,95.68103,10
1544672580,           2018-12-13 03:43:00,           2018-12-12 21:43:00,3.08,3.675,96.45913,10
1544673180,           2018-12-13 03:53:00,           2018-12-12 21:53:00,3.08,3.633,94.33051,10
1544673780,           2018-12-13 04:03:00,           2018-12-12 22:03:00,3.08,3.675,97.53132,10
1544674380,           2018-12-13 04:13:00,           2018-12-12 22:13:00,3.08,3.644,95.93606,10
1544674980,           2018-12-13 04:23:00,           2018-12-12 22:23:00,3.08,3.665,94.27087,10
1544675580,           2018-12-13 04:33:00,           2018-12-12 22:33:00,3.08,3.696,94.54509,10
1544676180,           2018-12-13 04:43:00,           2018-12-12 22:43:00,3.08,3.654,95.49114,10
1544676780,           2018-12-13 04:53:00,           2018-12-12 22:53:00,3.08,3.654,96.36658,10
1544677380,           2018-12-13 05:03:00,           2018-12-12 23:03:00,3.08,3.633,93.48935,10
1544677980,           2018-12-13 05:13:00,           2018-12-12 23:13:00,3.08,3.654,95.14014,10
1544678580,           2018-12-13 05:23:00,           2018-12-12 23:23:00,3.08,3.591,98.37523,10
1544679180,           2018-12-13 05:33:00,           2018-12-12 23:33:00,3.08,3.654,95.365,10
1544679780,           2018-12-13 05:43:00,           2018-12-12 23:43:00,3.07,3.686,95.12574,10
1544680380,           2018-12-13 05:53:00,           2018-12-12 23:53:00,3.07,3.654,98.05576,10
1544680980,           2018-12-13 06:03:00,           2018-12-13 00:03:00,3.08,3.665,95.13123,10
1544681580,           2018-12-13 06:13:00,           2018-12-13 00:13:00,3.07,3.644,94.49847,10
1544682180,           2018-12-13 06:23:00,           2018-12-13 00:23:00,3.07,3.633,95.18813,10
1544682780,           2018-12-13 06:33:00,           2018-12-13 00:33:00,3.07,3.612,97.67254,10
1544683380,           2018-12-13 06:43:00,           2018-12-13 00:43:00,3.08,3.633,95.1422,10
1544683980,           2018-12-13 06:53:00,           2018-12-13 00:53:00,3.07,3.654,94.20163,10
1544684580,           2018-12-13 07:03:00,           2018-12-13 01:03:00,3.08,3.644,96.29323,10
1544685180,           2018-12-13 07:13:00,           2018-12-13 01:13:00,3.07,3.665,94.03367,10
1544685780,           2018-12-13 07:23:00,           2018-12-13 01:23:00,3.07,3.707,94.22288,10
1544686380,           2018-12-13 07:33:00,           2018-12-13 01:33:00,3.08,3.612,94.21328,10
1544686980,           2018-12-13 07:43:00,           2018-12-13 01:43:00,3.08,3.654,94.93996,10
1544687580,           2018-12-13 07:53:00,           2018-12-13 01:53:00,3.07,3.644,95.99159,10
1544688180,           2018-12-13 08:03:00,           2018-12-13 02:03:00,3.07,3.665,100.9913,10
1544688780,           2018-12-13 08:13:00,           2018-12-13 02:13:00,3.08,3.612,95.40202,10
1544689380,           2018-12-13 08:23:00,           2018-12-13 02:23:00,3.07,3.675,95.13397,10
1544689980,           2018-12-13 08:33:00,           2018-12-13 02:33:00,3.07,3.696,97.11314,10
1544690580,           2018-12-13 08:43:00,           2018-12-13 02:43:00,3.08,3.623,96.97192,10
1544691180,           2018-12-13 08:53:00,           2018-12-13 02:53:00,3.07,3.696,97.25847,10
1544691780,           2018-12-13 09:03:00,           2018-12-13 03:03:00,3.07,3.644,97.55257,10
1544692380,           2018-12-13 09:13:00,           2018-12-13 03:13:00,3.07,3.591,94.15707,10
1544692980,           2018-12-13 09:23:00,           2018-12-13 03:23:00,3.07,3.686,93.94181,10
1544693580,           2018-12-13 09:33:00,           2018-12-13 03:33:00,3.08,3.591,94.18655,10
1544694180,           2018-12-13 09:43:00,           2018-12-13 03:43:00,3.07,3.633,95.26148,10
1544694780,           2018-12-13 09:53:00,           2018-12-13 03:53:00,3.08,3.612,94.094,10
1544695380,           2018-12-13 10:03:00,           2018-12-13 04:03:00,3.07,3.665,96.067,10
1544695980,           2018-12-13 10:13:00,           2018-12-13 04:13:00,3.07,3.675,97.42643,10
1544696580,           2018-12-13 10:23:00,           2018-12-13 04:23:00,3.07,3.644,95.50416,10
1544697180,           2018-12-13 10:33:00,           2018-12-13 04:33:00,3.07,3.644,95.39105,10
1544697780,           2018-12-13 10:43:00,           2018-12-13 04:43:00,3.07,3.696,98.01806,10
1544698380,           2018-12-13 10:53:00,           2018-12-13 04:53:00,3.07,3.675,98.29228,10
1544698980,           2018-12-13 11:03:00,           2018-12-13 05:03:00,3.07,3.633,99.48787,10
1544699580,           2018-12-13 11:13:00,           2018-12-13 05:13:00,3.07,3.654,94.17078,10
1544700180,           2018-12-13 11:23:00,           2018-12-13 05:23:00,3.07,3.665,96.42896,10
1544700780,           2018-12-13 11:33:00,           2018-12-13 05:33:00,3.07,3.675,94.85152,10
1544701380,           2018-12-13 11:43:00,           2018-12-13 05:43:00,3.07,3.654,95.5782,10
1544701980,           2018-12-13 11:53:00,           2018-12-13 05:53:00,3.07,3.665,95.61042,10
1544702580,           2018-12-13 12:03:00,           2018-12-13 06:03:00,3.07,3.675,97.93853,10
1544703180,           2018-12-13 12:13:00,           2018-12-13 06:13:00,3.07,3.623,97.40518,10
1544703780,           2018-12-13 12:23:00,           2018-12-13 06:23:00,3.07,3.665,94.46419,10
1544704380,           2018-12-13 12:33:00,           2018-12-13 06:33:00,3.07,3.654,95.35883,10
1544704980,           2018-12-13 12:43:00,           2018-12-13 06:43:00,3.07,3.633,95.45755,10
1544705580,           2018-12-13 12:53:00,           2018-12-13 06:53:00,3.07,3.686,94.13581,10
1544706180,           2018-12-13 13:03:00,           2018-12-13 07:03:00,3.07,3.675,98.6419,10
1544706780,           2018-12-13 13:13:00,           2018-12-13 07:13:00,3.07,3.623,94.77817,10
1544707380,           2018-12-13 13:23:00,           2018-12-13 07:23:00,3.07,3.675,97.97898,10
1544707980,           2018-12-13 13:33:00,           2018-12-13 07:33:00,3.07,3.654,97.3757,10
1544708580,           2018-12-13 13:43:00,           2018-12-13 07:43:00,3.07,3.612,94.85907,10
1544709180,           2018-12-13 13:53:00,           2018-12-13 07:53:00,3.08,3.633,95.03182,10
1544709780,           2018-12-13 14:03:00,           2018-12-13 08:03:00,3.07,3.633,95.98679,10
1544710380,           2018-12-13 14:13:00,           2018-12-13 08:13:00,3.07,3.665,97.21528,10
1544710980,           2018-12-13 14:23:00,           2018-12-13 08:23:00,3.07,3.675,102.893,10
1544711580,           2018-12-13 14:33:00,           2018-12-13 08:33:00,3.07,3.612,98.24772,10
1544712180,           2018-12-13 14:43:00,           2018-12-13 08:43:00,3.07,3.644,95.94565,10
1544712780,           2018-12-13 14:53:00,           2018-12-13 08:53:00,3.07,3.644,95.95525,10
1544713380,           2018-12-13 15:03:00,           2018-12-13 09:03:00,3.07,3.644,98.28474,10
1544713980,           2018-12-13 15:13:00,           2018-12-13 09:13:00,3.07,3.665,96.64628,10
1544714580,           2018-12-13 15:23:00,           2018-12-13 09:23:00,3.07,3.696,93.6573,10
1544715180,           2018-12-13 15:33:00,           2018-12-13 09:33:00,3.07,3.633,93.48043,10
1544715780,           2018-12-13 15:43:00,           2018-12-13 09:43:00,3.07,3.686,94.4354,10
1544716380,           2018-12-13 15:53:00,           2018-12-13 09:53:00,3.07,3.717,94.46488,10
1544716980,           2018-12-13 16:03:00,           2018-12-13 10:03:00,3.07,3.633,97.12616,10
1544717580,           2018-12-13 16:13:00,           2018-12-13 10:13:00,3.07,3.686,95.16619,10
1544718180,           2018-12-13 16:23:00,           2018-12-13 10:23:00,3.07,3.633,98.4287,10
1544718780,           2018-12-13 16:33:00,           2018-12-13 10:33:00,3.07,3.654,94.78366,10
1544719380,           2018-12-13 16:43:00,           2018-12-13 10:43:00,3.07,3.654,93.89725,10
1544719980,           2018-12-13 16:53:00,           2018-12-13 10:53:00,3.07,3.675,95.14357,10
1544720580,           2018-12-13 17:03:00,           2018-12-13 11:03:00,3.07,3.675,95.85516,10
1544721180,           2018-12-13 17:13:00,           2018-12-13 11:13:00,3.07,3.633,94.9667,10
1544721780,           2018-12-13 17:23:00,           2018-12-13 11:23:00,3.07,3.623,94.10085,10
1544722380,           2018-12-13 17:33:00,           2018-12-13 11:33:00,3.07,3.654,97.95019,10
1544722980,           2018-12-13 17:43:00,           2018-12-13 11:43:00,3.07,3.675,96.84578,10
1544723580,           2018-12-13 17:53:00,           2018-12-13 11:53:00,3.07,3.644,98.77627,10
1544724180,           2018-12-13 18:03:00,           2018-12-13 12:03:00,3.07,3.675,95.4596,10
1544724780,           2018-12-13 18:13:00,           2018-12-13 12:13:00,3.07,3.644,94.81108,10
1544725380,           2018-12-13 18:23:00,           2018-12-13 12:23:00,3.07,3.707,96.09236,10
1544725980,           2018-12-13 18:33:00,           2018-12-13 12:33:00,3.07,3.591,95.24983,10
1544726580,           2018-12-13 18:43:00,           2018-12-13 12:43:00,3.07,3.686,98.63231,10
1544727180,           2018-12-13 18:53:00,           2018-12-13 12:53:00,3.07,3.665,94.7151,10
1544727780,           2018-12-13 19:03:00,           2018-12-13 13:03:00,3.07,3.644,94.64792,10
1544728380,           2018-12-13 19:13:00,           2018-12-13 13:13:00,3.07,3.675,96.05329,10
1544728980,           2018-12-13 19:23:00,           2018-12-13 13:23:00,3.07,3.644,94.40249,10
1544729580,           2018-12-13 19:33:00,           2018-12-13 13:33:00,3.07,3.675,93.23432,10
1544730180,           2018-12-13 19:43:00,           2018-12-13 13:43:00,3.07,3.675,93.89108,10
1544730780,           2018-12-13 19:53:00,           2018-12-13 13:53:00,3.06,3.686,95.80717,10
1544731380,           2018-12-13 20:03:00,           2018-12-13 14:03:00,3.07,3.675,94.22494,10
1544731980,           2018-12-13 20:13:00,           2018-12-13 14:13:00,3.07,3.612,92.87235,10
1544732580,           2018-12-13 20:23:00,           2018-12-13 14:23:00,3.07,3.644,93.94729,10
1544733180,           2018-12-13 20:33:00,           2018-12-13 14:33:00,3.07,3.612,97.91111,10
1544733780,           2018-12-13 20:43:00,           2018-12-13 14:43:00,3.07,3.686,94.54783,10
1544734380,           2018-12-13 20:53:00,           2018-12-13 14:53:00,3.07,3.612,94.60061,10
1544734980,           2018-12-13 21:03:00,           2018-12-13 15:03:00,3.07,3.612,94.14198,10
1544735580,           2018-12-13 21:13:00,           2018-12-13 15:13:00,3.07,3.644,96.01695,10
1544736180,           2018-12-13 21:23:00,           2018-12-13 15:23:00,3.07,3.654,94.1413,10
1544736780,           2018-12-13 21:33:00,           2018-12-13 15:33:00,3.07,3.644,94.24413,10
1544737380,           2018-12-13 21:43:00,           2018-12-13 15:43:00,3.07,3.612,96.9253,10
1544737980,           2018-12-13 21:53:00,           2018-12-13 15:53:00,3.07,3.675,94.22219,10
1544738580,           2018-12-13 22:03:00,           2018-12-13 16:03:00,3.07,3.665,94.58622,10
1544739180,           2018-12-13 22:13:00,           2018-12-13 16:13:00,3.07,3.686,96.71964,10
1544739780,           2018-12-13 22:23:00,           2018-12-13 16:23:00,3.07,3.686,94.21465,10
1544740380,           2018-12-13 22:33:00,           2018-12-13 16:33:00,3.07,3.686,95.32592,10
1544740980,           2018-12-13 22:43:00,           2018-12-13 16:43:00,3.07,3.654,94.8145,10
1544741580,           2018-12-13 22:53:00,           2018-12-13 16:53:00,3.07,3.675,94.3168,10
1544742180,           2018-12-13 23:03:00,           2018-12-13 17:03:00,3.07,3.686,93.50511,10
1544742780,           2018-12-13 23:13:00,           2018-12-13 17:13:00,3.07,3.686,93.70392,10
1544743380,           2018-12-13 23:23:00,           2018-12-13 17:23:00,3.06,3.633,93.47152,10
1544743980,           2018-12-13 23:33:00,           2018-12-13 17:33:00,3.07,3.654,104.1557,10
1544744580,           2018-12-13 23:43:00,           2018-12-13 17:43:00,3.07,3.654,94.58896,10
1544745180,           2018-12-13 23:53:00,           2018-12-13 17:53:00,3.07,3.665,94.20368,10
1544745780,           2018-12-14 00:03:00,           2018-12-13 18:03:00,3.07,3.686,94.15912,10
1544746380,           2018-12-14 00:13:00,           2018-12-13 18:13:00,3.07,3.686,96.82932,10
1544746980,           2018-12-14 00:23:00,           2018-12-13 18:23:00,3.06,3.623,94.16392,10
1544747580,           2018-12-14 00:33:00,           2018-12-13 18:33:00,3.07,3.654,97.3997,10
1544748180,           2018-12-14 00:43:00,           2018-12-13 18:43:00,3.07,3.665,94.57525,10
1544748780,           2018-12-14 00:53:00,           2018-12-13 18:53:00,3.07,3.665,95.04279,10
1544749380,           2018-12-14 01:03:00,           2018-12-13 19:03:00,3.07,3.654,92.82505,10
1544749980,           2018-12-14 01:13:00,           2018-12-13 19:13:00,3.07,3.665,96.04095,10
