filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,7200_signal_strength_mean,co2_mean,h2o_mean,7700_signal_strength_mean,airtemp
TOA5_TroutBog_ts_data_2020_03_26_1630.dat,2020-03-26,17:00:00,86.708,1,18000,18000,0.04,1,-25.30124927,1,24.28213993,1,1.374426883,1,0.543011538,1,-0.000733,1,-0.312592874,-0.838041462,-0.00718,-0.0187,-0.000523,-9999,-9999,5.38E-13,-9999,418.6592624,420.4647409,1.2,0,-9999,4.294006993,4.312525006,0.3,1,0.0881,2.008612414,2.017274605,0,1,279.0115867,280.9913791,95222.09486,1.17868181,1007.591861,0.0245,0.0352,0.00315,408.9940201,1058.145628,0.00268,38.65195956,649.1516076,267.747422,0.155650565,-0.131687801,0.0308,0.206204345,-6.81E-14,6.10E-15,0.206204345,3.187819901,181.2328136,319.7671864,8.60304911,-9999,0.184236525,0.464408616,20.79637336,0.0721,-1.041969503,-0.115633854,1,0.160715377,1,1,2,-9999,-9999,-9999,0.0392,1.020700239,-23.4025705,1.033635314,19.16498422,1.267005475,1.084783697,1.267005475,0.428578683,1.267005475,0.00378,1.636023354,800000009,800000009,800000009,800000009,800000009,800111009,899999999,899999999,89999,89999,89,89,5,1,7,11,15,1,0,0,0,0,0,0,0,0,0,18000,0,0,0,18000,18000,18000,0,0.308428801,0.584517808,0.0359,0.690551299,1.908955973,0.154132831,8.48E-08,-0.0197,0.0267,0.0106,3.78E-06,0,17.00242772,174.3743901,42.37499199,7.8413791
TOA5_TroutBog_ts_data_2020_03_27_0700.dat,2020-03-27,7:30:00,87.312,1,16994,16994,0.0063,1,-1.197267002,1,-9999,-9999,29.53449369,2,-9999,-9999,0.00218,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.54E-14,-9999,368.775944,368.775944,0.3,1,-9999,-9999,-9999,-9999,1,0.092,2.179203628,2.179203628,1.3,0,270.7676412,272.1800306,95517.42924,1.222598744,1005.145845,0.0237,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.161103773,0.102527451,-0.00802,0.191129949,7.32E-15,-9.28E-16,0.191129949,1.248070181,353.4729309,147.5270691,-2.405513266,-9999,0.0718,0.0586,26.01719107,0.0577,-9999,-0.0136,1,1.139263038,1,1,2,3,7,25,0.00617,1.021088238,-1.159091411,1.032935789,-9999,1,23.48004685,1.257854973,-9999,1,0.00135,1.613216194,800000009,800000009,800000009,800000109,800100009,800100009,899999999,899999999,89999,89999,89,89,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,16994,16994,0,0,16994,16994,16994,0,0.0879,0.0246,0.00475,0.0358,4965.131905,-9999,4.92E-08,-0.000943,0.556266124,-9999,1.35E-06,0,15.66372062,54.52229552,16.42287954,-0.9699694
TOA5_TroutBog_ts_data_2020_03_27_0730.dat,2020-03-27,8:00:00,87.333,1,18000,18000,0.00939,1,15.69735369,1,6.112580535,1,-1.922635154,1,0.135870713,1,0.00232,1,2.511862826,-9999,2.186005742,-9999,-0.00494,-9999,-9999,-4.73E-13,-9999,431.5017171,433.8429443,0.3,1,-9999,5.396485463,5.425765528,0.3,1,0.092,2.037589539,2.048645023,-0.9,0,272.3311231,274.6535269,95495.23952,1.208834947,1008.089031,0.0239,0.0088,0.00407,515.476906,679.2982021,0.00336,75.8837436,163.8212961,270.8318717,-0.130973113,0.248783621,-0.00302,0.281169598,-5.84E-15,-5.14E-15,0.281169598,1.237654155,23.23526226,117.7647377,-0.614614712,-9999,0.0881,0.0623,-3.677577952,-0.407877146,2.568040388,0.146152276,1,1.662253538,1,1,2,4,6,14,0.00916,1.024585565,15.55090091,1.030340596,5.155107799,1.185732825,-1.621474174,1.185732825,0.114587966,1.185732825,-0.00245,1.391124565,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,0,3,1,14,3,0,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0715,0.0474,0.00572,0.326147219,4.979523126,0.0199,4.70E-08,0.0128,-0.039,0.00275,-2.45E-06,0,18.17845207,227.3214688,18.18331704,1.5035269
TOA5_TroutBog_ts_data_2020_03_27_0800.dat,2020-03-27,8:30:00,87.354,1,18000,18000,0.0116,0,13.0907442,0,-0.179918869,2,0.0915,2,-0.00401,2,-0.00324,0,2.044904905,0.718863686,-0.0655,0.016,0.000393,-9999,-9999,3.82E-13,-9999,429.6092139,432.1412173,0.3,1,-9999,5.859203728,5.89373633,0.3,1,0.0916,2.048935448,2.061011333,-1.3,0,274.19842,276.6815827,95507.96801,1.199923805,1008.37205,0.0241,-0.00026,0.00438,559.7507492,784.7618877,0.00365,71.32746353,225.0111384,271.9498443,-0.333985214,0.260891824,-0.00836,0.423887389,-1.21E-14,4.17E-15,0.423887389,1.96892545,358.9950969,142.0049031,-1.12976807,-9999,0.0983,0.108099489,-6.121852766,-0.245023861,-72.75915121,0.110046856,1,3.0685954,1,3,4,7,12,30,0.0114,1.019037456,12.76659589,1.026609639,-0.152391104,1.180638925,0.0775,1.180638925,-0.00339,1.180638925,-0.00582,1.382119929,800000009,800000009,800000009,800000009,800000009,800110009,899999999,899999999,89999,89999,89,89,8,19,4,20,21,3,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.117101126,0.0818,0.0173,0.343942338,0.266509732,0.0129,5.27E-08,0.0106,0.00188,-8.22E-05,-5.82E-06,0,17.89472453,244.0394143,22.72840825,3.5315827
TOA5_TroutBog_ts_data_2020_03_27_0830.dat,2020-03-27,9:00:00,87.374,1,18000,18000,0.0152,0,4.144148886,2,-3.394444452,1,0.690397837,1,-0.0757,1,-0.00325,0,1.821651932,0.348552309,-0.023,0.00778,0.000464,-9999,-9999,5.01E-13,-9999,428.9400769,431.5663303,0.9,0,-9999,6.085399206,6.122658024,0.4,0,0.0915,2.062433401,2.075060975,-1.3,0,275.3397097,278.4997667,95519.05666,1.192126314,1008.524671,0.0242,-0.00491,0.00452,581.4275115,891.3611511,0.00379,65.22917347,309.9336396,272.4688842,-0.0739,0.194185407,-0.00454,0.207837685,-1.11E-14,5.48E-15,0.207837685,1.809467697,30.15331973,110.8466803,-1.252440443,-9999,0.112802952,0.124540537,-29.21467578,-0.0513,-1.22086219,0.0306,1,0.643777265,1,1,1,2,4,44,0.0147,1.030127668,3.852776403,1.034086844,-2.849347467,1.191305901,0.579530276,1.191305901,-0.0636,1.191305901,-0.00336,1.400284633,800000009,800000009,800000009,800000009,800000009,800110019,899999999,899999999,89999,89999,89,89,12,1,1,42,6,3,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.105802088,0.124152926,0.0191,0.240278412,1.099423911,0.00704,4.12E-08,0.0032,0.0141,-0.00155,-3.36E-06,0,17.69447794,251.0216584,27.61824458,5.3497667
TOA5_TroutBog_ts_data_2020_03_27_0900.dat,2020-03-27,9:30:00,87.395,1,18000,18000,0.0101,1,18.46750322,0,-0.700884829,1,0.327038251,0,-0.0157,1,0.00127,0,1.044826064,0.38581006,-0.0949,0.00862,0.000331,-9999,-9999,3.67E-13,-9999,426.1702008,428.888005,0.6,0,-9999,6.336862138,6.377274045,0.3,1,0.0914,2.072082044,2.085296279,-1.3,0,275.7270567,279.5460333,95558.03199,1.188035877,1008.679823,0.0243,-0.00101,0.00469,605.7005041,958.3335998,0.00395,63.20351329,352.6330957,273.0301211,-0.173234064,0.674636261,-0.038,0.697558387,-3.40E-14,4.01E-15,0.697558387,2.518611432,36.59865242,104.4013476,-3.122319221,-9999,0.0923,0.164912474,-3.590464655,-0.417773225,-26.34884144,0.166999304,1,6.732611876,3,5,9,14,23,53,0.00997,1.014600555,18.04211908,1.023713646,-0.594955672,1.17804546,0.277610892,1.17804546,-0.0133,1.17804546,-0.0037,1.375093196,800000009,800000009,800000009,800000009,800000009,810111019,899999999,899999999,89999,89999,89,89,14,2,1,10,1,0,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.203866171,0.108484036,0.0175,0.199500287,0.374297301,0.00609,4.34E-08,0.0151,0.0068,-0.000325,-3.70E-06,0,17.48424531,259.9759661,36.71564726,6.3960333
TOA5_TroutBog_ts_data_2020_03_27_0930.dat,2020-03-27,10:00:00,87.416,1,18000,18000,0.013,0,26.06470803,0,-0.0996,2,0.200799085,1,-0.00222,2,0.00622,1,0.0165,0.201975432,-0.0321,0.00451,-0.000228,-9999,-9999,9.87E-14,-9999,425.2347886,428.0033286,0.2,0,-9999,6.468501016,6.510614935,0.3,1,0.0911,2.065427559,2.078874762,0,1,275.959177,279.562511,95568.42378,1.188035761,1008.752233,0.0243,-0.000144,0.00479,618.3502678,959.4229389,0.00403,64.4502276,341.0726711,273.3147536,-0.300872748,0.608247668,-0.0244,0.679031532,6.39E-14,1.08E-15,0.679031532,3.219827193,24.68046915,116.3195309,-2.057250711,-9999,0.104780099,0.120614969,-3.724377719,-0.402751846,-261.6347479,0.207567826,1,5.40341127,2,4,7,11,18,44,0.0129,1.014788202,25.50568242,1.023830209,-0.0846,1.178077205,0.170446457,1.178077205,-0.00189,1.178077205,-0.00179,1.375382552,800000009,800000009,800000009,800000009,810000019,810111019,899999999,899999999,89999,89999,89,89,11,7,0,22,15,15,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.0971,0.122195901,0.0219,0.164662107,0.155438261,0.000127,2.31E-08,0.0213,0.00417,-4.62E-05,-1.79E-06,0,17.42307722,265.0324013,39.27097123,6.412511
TOA5_TroutBog_ts_data_2020_03_28_0700.dat,2020-03-28,7:30:00,88.312,1,17003,17003,0.00431,0,-13.02341958,1,1.300989308,0,10.64887587,0,0.029,0,0.00881,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.36E-13,-9999,437.6521423,440.4152149,0.3,1,-9999,6.273790136,6.313399077,0.3,1,0.0907,2.027110128,2.039908083,0,1,275.1338025,276.522108,95349.27041,1.198432535,1008.596725,0.0241,0.00188,0.00469,598.3617733,775.9735196,0.00391,77.1111073,177.6117463,272.8625696,-0.207661827,-0.0387,-0.0209,0.212258134,1.09E-14,8.12E-15,0.212258134,1.38325783,310.452287,190.547713,-5.638796109,-9999,0.0599,0.0427,1.393633284,1.076323318,-10.01039709,-0.17972583,1,1.13865884,1,1,2,4,8,28,0.00408,1.056819396,-11.68327958,1.11331404,0.667701231,1.94846025,5.465277453,1.94846025,0.0149,1.94846025,0.00413,3.37069254,800000009,800000009,800000009,800000009,800101009,800111019,899999999,899999999,89999,89999,89,89,0,3,2,0,2,3,0,0,0,0,0,0,0,0,0,17003,17003,0,0,17003,17003,17003,0,0.0533,0.0244,0.00764,0.182359176,62.2999243,0.00455,1.75E-07,-0.00967,0.13260769,0.000361,4.13E-06,0,18.22716487,261.2970574,27.86183437,3.372108
TOA5_TroutBog_ts_data_2020_03_28_0730.dat,2020-03-28,8:00:00,88.333,1,18000,18000,0.00736,0,-7.946230769,1,-0.149147993,2,6.006491252,1,-0.00332,2,-0.00555,1,0.927275088,0.136854799,-0.0586,0.00305,-2.67E-05,-9999,-9999,4.03E-13,-9999,435.9505165,438.741947,0.3,1,-9999,6.362351445,6.403090155,0.3,1,0.0903,2.026336167,2.03931098,0,1,275.962734,277.4458964,95332.19463,1.194188219,1008.659472,0.0242,-0.000215,0.00474,606.6996233,828.1154438,0.00397,73.26268672,221.4158205,273.0527929,-0.143712043,-0.0331,-0.0092,0.14775043,-3.78E-14,4.46E-15,0.14775043,1.269748998,308.0485184,192.9514816,-3.571441788,-9999,0.0785,0.0694,5.127438132,0.292543754,53.27749053,-0.084,1,0.39480627,1,1,1,3,13,-9999,0.00714,1.030458028,-7.550314187,1.055394809,-0.103148591,1.445952782,4.15400235,1.445952782,-0.0023,1.445952782,-0.00155,2.082854423,800000009,800000009,800000009,800000009,800100009,800100019,899999999,899999999,89999,89999,89,89,0,16,12,30,9,0,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.068,0.0609,0.01,0.112472545,37.59603422,0.00252,5.97E-08,-0.00627,0.101155192,-5.60E-05,-1.55E-06,0,18.03035845,263.1350595,29.06451357,4.2958964
TOA5_TroutBog_ts_data_2020_03_28_0830.dat,2020-03-28,9:00:00,88.374,1,18000,18000,0.0405,0,-14.57056518,1,-0.0465,2,1.055138001,1,-0.00104,2,0.00277,1,0.41219881,0.161641988,-0.0117,0.00361,-0.000148,-9999,-9999,4.45E-13,-9999,429.3264986,432.1567635,0.3,1,-9999,6.549162392,6.592336675,0.3,1,0.0899,2.030283972,2.043668288,0.4,0,277.3391677,278.6342856,95281.30176,1.188375997,1008.780893,0.0243,-6.73E-05,0.00485,624.1801029,899.7334568,0.00408,69.37389048,275.5533539,273.4441983,-0.232923095,-0.164202905,-0.0159,0.28542459,1.18E-14,4.95E-15,0.28542459,3.721240436,285.8174577,215.1825423,-3.184688812,-9999,0.184518797,0.336190783,36.30627188,0.0413,313.0530539,-0.0659,1,0.371732274,1,1,1,3,18,-9999,0.0398,1.017585465,-14.18322283,1.029610916,-0.0375,1.241046621,0.850200132,1.241046621,-0.000837,1.241046621,0.00511,1.572753509,800000009,800000009,800000009,800000009,800000009,801111019,899999999,899999999,89999,89999,89,89,14,35,6,32,58,19,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.330674392,0.284446447,0.0573,0.128112607,1.665567754,0.000283,5.39E-08,-0.0118,0.0208,-2.05E-05,5.11E-06,0,17.62758468,268.8999172,29.81295118,5.4842856
TOA5_TroutBog_ts_data_2020_03_28_0900.dat,2020-03-28,9:30:00,88.395,1,18000,18000,0.0998,0,-25.64151331,1,1.624619425,2,0.212968753,2,0.0363,2,0.00331,1,0.767002087,-0.13020426,-0.106276544,-0.00291,-0.000168,-9999,-9999,6.27E-13,-9999,426.2160175,428.9890336,1.2,0,-9999,6.464072155,6.506128238,0.3,1,0.0894,2.025357202,2.038534436,0.3,0,278.1424634,279.4044788,95243.31217,1.184665875,1008.746989,0.0244,0.00235,0.00478,615.8247863,949.020299,0.00403,64.89058105,333.1955127,273.2583424,-0.427995005,0.0719,0.00572,0.434030144,5.43E-14,7.01E-15,0.434030144,4.778743673,330.5363048,170.4636952,0.755385145,-9999,0.290313811,0.624265654,80.32882269,0.0187,-15.78308921,-0.0739,0,37.4541347,-5.68380944,12.85679243,32.01523102,48.82524734,68.47810362,102.5926776,0.0984,1.014499101,-24.96825006,1.025921737,1.332506322,1.219220801,0.174676116,1.219220801,0.0298,1.219220801,0.00811,1.518951344,800000009,800000009,800000009,800000009,800000009,800111019,899999999,899999999,89999,89999,89,89,8,20,10,26,23,1,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.636323169,0.511953106,0.100255033,0.166963029,2.171421597,0.00296,5.62E-08,-0.0209,0.00429,0.00073,8.11E-06,0,17.45256087,264.6900572,30.06148268,6.2544788
TOA5_TroutBog_ts_data_2020_03_28_1000.dat,2020-03-28,10:30:00,88.437,1,18000,18000,0.102742055,0,-30.27881856,0,0.286319431,0,0.125568579,2,0.0064,0,9.42E-05,0,0.207879656,-0.167140723,-0.0283,-0.00374,-6.64E-05,-9999,-9999,5.46E-13,-9999,422.9791908,425.5723108,0.3,1,-9999,6.093253573,6.130608928,0.9,0,0.0887,2.017634625,2.030003954,-1.1,0,278.9551384,280.3798224,95272.65367,1.181074514,1008.560769,0.0245,0.000415,0.00449,580.6761558,1014.84627,0.0038,57.21813963,434.1701142,272.4511825,0.163836066,0.591038236,-0.0298,0.614051551,-4.37E-14,6.15E-15,0.614051551,3.893253043,66.49339757,74.50660243,-2.786072316,-9999,0.294941222,0.573719735,71.3437347,0.021,-105.7518816,-0.0862,0,39.62152328,-6.012719019,13.60078679,33.86788217,51.65065725,72.4407812,108.5294907,0.101408621,1.013149118,-29.57659131,1.025259907,0.234384233,1.221581447,0.102791819,1.221581447,0.00524,1.221581447,0.00689,1.522078242,800000009,800000009,800000009,800000009,800001009,800101019,899999999,899999999,89999,89999,89,89,4,18,15,31,45,0,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.466117663,0.591421073,0.0899,0.347599075,0.417207743,0.00471,5.73E-08,-0.0248,0.00253,0.000129,6.89E-06,0,17.25097365,248.5084245,31.05693931,7.2298224
TOA5_TroutBog_ts_data_2020_03_28_1030.dat,2020-03-28,11:00:00,88.458,1,18000,18000,0.107956736,0,-50.25594991,0,8.893350047,0,0.704511995,0,0.19879746,0,0.00786,0,0.183945557,-0.250566968,-0.0368,-0.0056,-0.000151,-9999,-9999,4.91E-13,-9999,421.8979203,424.4140928,0.3,1,-9999,5.928579025,5.963936695,0.1,0,0.0884,2.013197476,2.025204059,-1.2,0,279.0137306,280.5653843,95206.83674,1.179551604,1008.474001,0.0245,0.0129,0.00436,564.5926607,1027.816113,0.0037,54.93129109,463.2234519,272.0673075,0.497622762,0.998113138,0.0114,1.115342587,3.76E-14,5.55E-15,1.115342587,7.02969314,77.49916824,63.50083176,0.587606285,-9999,0.302528574,1.017583981,46.36342425,0.0324,-5.65095826,-0.139649516,0,32.25706911,-4.895134686,11.07280799,27.57285751,42.05034745,58.9762102,88.35710976,0.106652749,1.012226477,-48.67509109,1.025657878,7.186698603,1.237473635,0.569314751,1.237473635,0.160647835,1.237473635,0.0162,1.545337606,800000009,800000009,800000009,800000009,800001009,800101009,899999999,899999999,89999,89999,89,89,16,25,24,5,26,0,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,1.079227494,0.797782619,0.158157849,0.753550431,1.844109751,0.0271,1.69E-07,-0.0409,0.014,0.00396,1.62E-05,0,17.18957164,241.5515461,31.01730508,7.4153843
TOA5_TroutBog_ts_data_2020_03_28_1100.dat,2020-03-28,11:30:00,88.479,1,18000,18000,0.0948,1,-13.42131596,0,-2.058351006,1,0.0713,0,-0.046,1,-0.00107,1,-0.361909433,-0.0517,-0.0598,-0.00115,-0.000357,-9999,-9999,4.04E-13,-9999,420.1410674,422.6323454,0.3,1,-9999,5.89466953,5.929622696,3.5,0,0.0881,2.002707463,2.014582763,-0.7,0,278.9369479,280.2006922,95187.85137,1.180866489,1008.449042,0.0245,-0.00298,0.00434,561.2514365,1002.463169,0.00368,55.9872376,441.2117329,271.9863465,0.673227199,0.898538944,0.05,1.123881488,-9.65E-14,4.59E-15,1.123881488,6.729674534,87.84225897,53.15774103,2.551131874,-9999,0.28329264,1.078872928,142.5304158,0.0105,6.520421406,-0.0398,0,31.95988981,-4.85003658,10.97079595,27.31883311,41.66294421,58.43287165,87.5430896,0.0937,1.01123039,-13.23633244,1.023447179,-1.691060301,1.21719551,0.0586,1.21719551,-0.0378,1.21719551,0.00239,1.49790427,800000009,800000009,800000009,800000009,800101009,801101009,899999999,899999999,89999,89999,89,89,16,27,21,20,61,2,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,1.273060432,0.742754311,0.141931113,0.620754595,0.711298089,0.0129,9.61E-08,-0.0111,0.00144,-0.00093,2.39E-06,0,17.13731897,240.4345178,30.57392784,7.0506922
TOA5_TroutBog_ts_data_2020_03_28_1200.dat,2020-03-28,12:30:00,88.52,1,18000,18000,0.0268,0,-35.67490028,0,7.737935216,1,1.113104285,1,0.172935026,1,0.00757,1,0.159587792,0.0914,0.00319,0.00204,-4.66E-05,-9999,-9999,7.73E-14,-9999,419.7410202,422.2733042,0.3,1,-9999,5.99678924,6.032967676,2.8,0,0.0878,1.996152179,2.0081949,-0.1,0,279.3295886,280.354144,95201.64819,1.180345524,1008.507549,0.0245,0.0112,0.00441,571.0573586,1013.062901,0.00374,56.36938812,442.0055425,272.2227549,0.0349,0.37107765,-0.0371,0.374562345,-1.96E-14,8.81E-16,0.374562345,3.112590365,56.37568465,84.62431535,-5.68985405,-9999,0.15054303,0.357324896,8.047654114,0.18638972,-4.610390148,-0.199073661,1,0.830723798,1,1,2,3,6,31,0.0262,1.021540272,-33.96518598,1.042213296,5.695274334,1.358658909,0.819266909,1.358658909,0.127283621,1.358658909,0.0106,1.861965106,800000009,800000009,800000009,800000009,800001009,800101019,899999999,899999999,89999,89999,89,89,20,14,7,27,77,2,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.329162637,0.323582043,0.0619,0.649828536,1.435361585,0.00837,1.16E-07,-0.0285,0.0202,0.00314,1.06E-05,0,17.12344101,244.6405052,30.98216343,7.204144
TOA5_TroutBog_ts_data_2020_03_28_1300.dat,2020-03-28,13:30:00,88.562,1,18000,18000,0.0251,1,28.73774162,1,-7.242940219,1,-1.745493251,1,-0.161802246,1,-0.000599,1,0.0749,-0.0166,0.0283,-0.000371,8.42E-05,-9999,-9999,-2.77E-13,-9999,421.0515753,423.6597666,0.3,1,-9999,6.156334639,6.194469868,0.3,1,0.0881,2.000057951,2.01244725,0,1,278.495583,279.8999573,95157.15777,1.181636884,1008.586877,0.0245,-0.0105,0.00454,585.9764463,981.9732651,0.00384,59.67336048,395.9968188,272.575625,0.110775705,0.219671254,0.0142,0.246431549,8.74E-15,-3.15E-15,0.246431549,2.076631149,77.76087185,63.23912815,3.304597447,-9999,0.145654619,0.174739423,-9.045513218,-0.16582807,-3.967690019,0.1655507,1,0.517986326,1,1,1,2,5,-9999,0.0244,1.026831535,27.55285238,1.031857329,-6.096962089,1.187958874,-1.469321278,1.187958874,-0.136201892,1.187958874,-0.00714,1.394817286,800000009,800000009,800000009,800000009,800100009,800100009,899999999,899999999,89999,89999,89,89,20,0,5,0,6,0,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.176843373,0.15385554,0.0188,0.887484967,4.435857084,0.0112,1.45E-07,0.0231,-0.0362,-0.00335,-7.14E-06,0,17.20005108,251.4875869,31.17259665,6.7499573
TOA5_TroutBog_ts_data_2020_03_28_1330.dat,2020-03-28,14:00:00,88.583,1,18000,18000,0.035,1,28.76068116,1,-5.523266705,1,-1.154520869,1,-0.123358596,1,0.0034,1,-0.230973717,-0.0428,-0.0257,-0.000956,-0.000128,-9999,-9999,-1.67E-14,-9999,420.299442,422.891054,0.3,1,-9999,6.128320578,6.166108467,0.3,1,0.088,1.996318861,2.00862838,0,1,278.3843246,279.6676534,95186.32352,1.182993436,1008.567572,0.0244,-0.00799,0.00452,583.4887778,966.3996923,0.00382,60.37758316,382.9109145,272.5173432,0.209486914,0.191605115,0.023,0.284822957,3.42E-15,-1.90E-16,0.284822957,3.417795119,98.55271489,42.44728511,4.62225416,-9999,0.17188729,0.297373792,-14.85718442,-0.100961256,-5.207186742,0.140238761,1,0.506178786,1,1,1,2,5,-9999,0.0341,1.024379164,27.70303753,1.030201241,-4.658896558,1.185531088,-0.973842762,1.185531088,-0.104053447,1.185531088,-0.00414,1.390785262,800000009,800000009,800000009,800000009,800100009,810100019,899999999,899999999,89999,89999,89,89,7,15,8,0,1,0,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.323026085,0.238716292,0.033,0.887836964,5.484807653,0.00819,1.44E-07,0.0232,-0.0239,-0.00256,-4.14E-06,0,17.18529346,250.5771374,30.95941898,6.5176534
TOA5_TroutBog_ts_data_2020_03_28_1400.dat,2020-03-28,14:30:00,88.604,1,18000,18000,0.0475,1,3.402111879,1,-0.576651169,1,-0.998886572,0,-0.0129,1,-0.000376,0,-0.524920543,0.198999332,0.0105,0.00444,2.42E-05,-9999,-9999,4.46E-13,-9999,420.6053489,423.2541965,0.4,0,-9999,6.258290304,6.297703159,0.3,1,0.0883,1.997025901,2.009602578,0,1,277.8772725,279.1407166,95187.30749,1.185180453,1008.629801,0.0244,-0.000834,0.00463,595.8695964,931.8795336,0.0039,63.94277103,336.0099372,272.8052562,0.393247941,0.38393785,0.0316,0.550501894,5.77E-14,5.05E-15,0.550501894,4.53834758,96.68632678,44.31367322,3.293282136,-9999,0.200284352,0.63446147,-198.7034758,-0.00755,-5.899774532,0.0142,0,36.55039912,-5.546664079,12.54656925,31.24273143,47.64713673,66.82578675,100.1172058,0.0468,1.016442758,3.297920991,1.024891323,-0.48919819,1.178767993,-0.847398791,1.178767993,-0.0109,1.178767993,-0.00111,1.377976445,800000009,800000009,800000009,800000009,800100009,801101009,899999999,899999999,89999,89999,89,89,1,32,21,13,6,0,0,0,0,0,0,0,0,0,0,18000,18000,0,0,18000,18000,18000,0,0.81658957,0.401612822,0.0507,0.818234912,4.589622464,0.0174,1.52E-07,0.00276,-0.0208,-0.000268,-1.11E-06,0,17.23711464,256.472275,29.75806134,5.9907166
